	selection	cdr_title_num	cdr_track_num	composer_name	artist_name	track_name	track_id	popularity	year_rec	danceability	energy	valence	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	tempo	norm_energy	norm_valence	quadrant
276	latam	HEX1789	HEX1789-0009	Victor Jara	not found	Venían del Desierto	1DNPy4Q8krN5Jr55sKFbsN	28	2016	0.371	0.406	0.205	4	-11.669	0	0.0346	0.967	0.292	0.135	77.552	-0.291893004349715	-1.36514601426804	3
277	latam	HEX6814	HEX6814-0013	Lucho Gatica	not found	Amor Sin Pasado	42Pc30edkYhOdOuW6ZYPrG	1	                         2015-01-16	0.327	0.323	0.454	0	-10.191	1	0.0305	0.948	0.016	0.238	81.958	-0.652282732851219	-0.389093943703676	3
278	latam	KHX1357	KHX1357-0003	Santiago del Nuevo Extremo	not found	La Mitad Lejana	5bUZmys8Q81vvivdrPUkwJ	8	                         1994-09-29	0.362	0.299	0.292	4	-10.236	1	0.037	0.569	0	0.135	108.14	-0.756491810972136	-1.02411577274555	3
279	latam	HEX1201	HEX1201-0009	Los Cuatro Hnos. Silva	not found	Sombras	7M0bDVXexdNEdC9l4Waa9G	0	                         2011-06-13	0.454	0.278	0.586	2	-13.654	0	0.044	0.806	6.72E-05	0.198	175.441	-0.847674754327938	0.128331250330444	4
280	latam	KHX1357	KHX1357-0010	Capri	not found	Oda a Mi Guitarra	7c75koA6oCqEm6R4S19Q20	7	                         1994-09-29	0.369	0.416	0.587	0	-9.41	1	0.0284	0.92	0	0.221	140.142	-0.248472555132666	0.132251138164037	4
281	latam	HEX2688	HEX2688-0007	Victor Jara	not found	El Martillo	69mu4oTHk7OacX2f5K00oh	14	1969	0.463	0.288	0.626	5	-12.169	1	0.0419	0.87	2.06E-05	0.0897	122.974	-0.80425430511089	0.285126763674117	4
282	latam	HEX6445	HEX6445-0012	Inti-Illimani	not found	Yendo y Viniendo	5uUYo3yqFXaiSGRNSYYsom	11	1998	0.492	0.436	0.623	9	-8.658	0	0.0321	0.751	6.66E-06	0.131	85.424	-0.161631656698569	0.273367100173342	4
283	latam	HEX14367	HEX14367-0002	Mariana Montalvo	not found	Mi canci?n	6weKmnkc7RLosuMYy7vBlf	2	2003	0.413	0.403	0.793	2	-7.754	0	0.0346	0.821	0	0.0628	85.525	-0.30491913911483	0.939748031883951	4
284	latam	HEX6612	HEX6612-0010	Carmen González	not found	Fuego En El 23	4xdgdxsclHJhAWW82qstf6	0	                         2012-03-16	0.526	0.86	0.707	8	-5.076	0	0.292	0.226	1.88E-05	0.883	102.803	1.6137836744251	0.189136779646586	1
285	latam	JK236267	JK236267-0004	Nicola Cruz	Chato	Hacia Delante - con Chato	26xiplGpiCy4cpk56i1uZp	36	                         2019-01-25	0.835	0.58	0.841	8	-8.892	0	0.189	0.558	0.000752	0.115	100.007	0.36938609008122	0.781259400349641	1
286	latam	JK243299	JK243299-0011	Eljuri	not found	Como En Un Sueño	1JuSBndaPWTYYLjz8GrhE0	0	                         2008-05-01	0.669	0.668	0.749	4	-6.615	1	0.0302	0.221	2.02E-05	0.0457	108.404	0.760482473732155	0.374727451807246	1
287	latam	KHX0384	KHX0384-0023	Pucara	not found	Sisacu	6ADiJSyqMNkYUzc1T2BOZ0	0	                         1993-01-01	0.598	0.667	0.723	11	-13.224	0	0.0696	0.229	0.0512	0.256	97.495	0.756038196645213	0.259837988088742	1
288	latam	KHX0981	KHX0981-0002	Susana Peña	not found	Caballo Viejo (Gamle Hingst)	4VUxn9QbAqrPCRsWUnKubD	0	                         1995-08-30	0.71	0.533	0.749	4	-6.894	0	0.155	0.556	1.4E-05	0.0854	102.081	0.160505066994926	0.374727451807246	1
289	latam	JK207122	JK207122-0007	Maria Usbeck	not found	Playa Escondida	5eBTX3qBIQdfkinhIsxLbt	1	                         2016-05-27	0.568	0.672	0.297	11	-10.224	1	0.21	0.686	0.0119	0.121	163.909	0.778259582079925	-1.62258168668366	2
290	latam	HEX5737	HEX5737-0007	Carmen González	not found	Canoita	0tx4pqSJkfXTx3v2Rnb1AG	0	                         2012-03-16	0.499	0.64	0.492	9	-4.773	0	0.0842	0.182	0	0.299	164.609	0.636042715297767	-0.760910708794883	2
291	latam	JK243299	JK243299-0007	Eljuri	not found	Peligrosa	4jq6tNgOkmHvpifn5jIaGD	4	                         2008-05-01	0.598	0.616	0.531	0	-6.231	0	0.0265	0.00152	0.0314	0.0945	117.928	0.529380065211148	-0.588576513217128	2
292	latam	KHX0981	KHX0981-0005	Susana Peña	not found	Cantinero De Cuba (Barmann Fra Cuba)	3UH1DapWIDkA3UcC48fhIV	0	                         1995-08-30	0.546	0.564	0.603	11	-7.76	0	0.116	0.567	0.000174	0.168	75.776	0.298277656690141	-0.270421075227427	2
293	latam	JK243300	JK243300-0005	Eljuri	not found	Enferma de Ti	3ECnCdukTcI9iBhOr10n0n	0	                         2012-04-17	0.481	0.804	0.303	1	-4.129	1	0.034	0.0184	6.62E-06	0.656	113.949	1.36490415755633	-1.59606873351785	2
294	latam	HEX5540	HEX5540-0002	Julio Jaramillo	not found	Aquellos Ojos	7jqnvY2jSqyRdikXYR2gSg	5	                         2006-03-15	0.616	0.331	0.577	2	-9.083	0	0.0336	0.743	0.000419	0.336	94.369	-0.737238904567446	-0.38531053894593	3
295	latam	HEX5540	HEX5540-0001	Julio Jaramillo	not found	Despertar Llorando	1axv1odzeb9zZY880SPUAr	5	                         2006-03-15	0.655	0.438	0.539	4	-6.842	0	0.0329	0.656	0.000482	0.226	94.976	-0.261701256264605	-0.55322590899605	3
296	latam	KHX0384	KHX0384-0030	Voz del Nino Dios, La	not found	Entrando a la iglesia	102mNAeNnsspd5uQ8thPqZ	0	                         1993-01-01	0.615	0.432	0.639	0	-14.444	1	0.11	0.0497	0	0.183	158.878	-0.28836691878626	-0.111343356232576	3
297	latam	KHX1680	KHX1680-0005	Papá Roncón & Katanga	not found	Amigo - MI Amigo	2uW4Qs2BYdeJnDTXeI9l7T	3	2003	0.625	0.0865	0.326	7	-22.453	0	0.675	0.737	0	0.497	82.512	-1.82386465232487	-1.49443574638225	3
298	latam	HEX5540	HEX5540-0011	Julio Jaramillo	not found	Vuelve Conmigo	7LUq66DobDdrCiqUOPqwDr	0	2004	0.738	0.358	0.572	6	-10.206	1	0.0663	0.746	4.39E-05	0.0751	82.13	-0.61724342322	-0.407404666584104	3
299	latam	KHX1680	KHX1680-0006	Papá Roncón & Katanga	not found	Abuela Santana	0tyUGpZ6tUiIprRN2idDYn	5	2003	0.845	0.349	0.834	5	-10.734	1	0.385	0.544	0	0.661	80.542	-0.657241917002482	0.750327621656199	4
300	latam	KHX0981	KHX0981-0001	Susana Peña	not found	Nostalgia (Nostalgi)	15USVROQrBbAc68l88cIgT	1	                         1995-08-30	0.495	0.179	0.469	9	-12.965	0	0.0736	0.902	0	0.117	104.137	-1.4127690217827	-0.862543695930483	4
301	latam	JK207122	JK207122-0005	Maria Usbeck	not found	Una de Tus Ojos	4zE4YMzyywoCXWHh3yz2B4	4	                         2016-05-27	0.69	0.458	0.436	11	-11.708	0	0.0367	0.527	0.0106	0.087	140.071	-0.172815714525757	-1.00836493834243	4
302	latam	JK236267	JK236267-0006	Nicola Cruz	Minuk	Voz de las Montañas - con Minük	2EluYAMQRoeuvMBjPD5FCm	36	                         2019-01-25	0.508	0.226	0.195	9	-15.006	0	0.0446	0.964	0.442	0.0657	105.673	-1.2038879986964	-2.0733018905024	3
303	latam	JK207122	JK207122-0001	Maria Usbeck	not found	Isla Mágica	4KZ5jHRJsXsnDq1YWzqT0P	2	                         2016-05-27	0.793	0.316	0.411	10	-11.877	0	0.0694	0.73	0.000239	0.334	115.055	-0.803903060871582	-1.1188355765333	3
304	latam	HEX14544	HEX14544-0074	Yma Sumac	not found	Clamor	0MgCjF046BXxsqAIiU66jI	0	                         2010-08-26	0.351	0.692	0.771	5	-5.748	0	0.0558	0.908	0	0.504	168.597	0.961910815493481	0.553950946048035	1
305	latam	HEX5981	HEX5981-0010	Melcochita	not found	Camaguey	2k0OwbQJsyDJddUrSXkT32	12	1999	0.456	0.83	0.887	1	-7.417	1	0.0583	0.418	0.000291	0.0764	171.854	1.55769793194005	1.00612503868314	1
306	latam	HEX6240	HEX6240-0016	Susana Baca	not found	Avelino Ciudad	0MGvIFZLYXaKlMJNgW0Am6	3	                         2017-03-20	0.496	0.9	0.968	11	-3.71	0	0.0464	0.631	2.48E-05	0.182	100.38	1.8599087881086	1.32186729302316	1
307	latam	JK160164	JK160164-0003	Los Saicos	not found	Demolición	3dTcwy3L3fOP0vm4Lz0zdD	45	                         2010-03-15	0.43	0.724	0.782	9	-6.015	1	0.0463	0.833	1.27E-06	0.0939	83.063	1.10006434974196	0.596829523797916	1
308	latam	KHX0485	KHX0485-0007	Abelardo Vásquez	not found	Préndeme la Vela	0pS9i8BOon7WOjxATfcAY2	26	                         2014-10-13	0.463	0.783	0.961	4	-5.623	1	0.0936	0.473	0.00252	0.271	92.38	1.35478492851259	1.29458092536415	1
309	latam	JK147607	JK147607-0001	La Ira De Dios	not found	Quemando	3e0Szz0ZElSey0Jcw1s1YD	0	                         2008-06-21	0.203	0.735	0.172	2	-6.946	0	0.0637	7.66E-06	0.909	0.0977	121.276	1.14755462713987	-1.78098251505908	2
310	latam	JK147607	JK147607-0003	La Ira De Dios	not found	Kaos	77o7kR3l0HaMeIHt3xsTaE	1	                         2008-06-21	0.161	0.941	0.187	9	-6.885	0	0.0822	1.16E-06	0.706	0.227	179.716	2.03691800386446	-1.72251172721833	2
311	latam	JK147607	JK147607-0008	La Ira De Dios	not found	Jamas Morire	2rrSHlxB2x9TKUh0mqA2Ug	0	                         2008-06-21	0.325	0.952	0.253	5	-7.002	1	0.0645	1.01E-06	0.884	0.0557	129.969	2.08440828126237	-1.46524026071905	2
312	latam	JK158864	JK158864-0002	La Ira De Dios	not found	No hay Control	3koVLTIk55gnjNh2cW8lez	0	                         2009-08-16	0.36	0.953	0.345	5	-3.272	0	0.105	2.45E-05	0.0712	0.741	102.226	2.08872557920764	-1.10661942862914	2
313	latam	JK158864	JK158864-0003	La Ira De Dios	not found	Misantropo	7gqfWNfbgBY3O7OX29JXlp	0	                         2009-08-16	0.155	0.978	0.211	0	-1.312	1	0.0716	3.63E-06	0.00234	0.371	159.46	2.19665802783926	-1.62895846667314	2
314	latam	HEX12026	HEX12026-0071	Yma Sumac	not found	Cholo Traicionero	4dFnZ8AcPoWCdXKjjaLdpl	0	                         2012-10-16	0.49	0.166	0.371	1	-14.475	1	0.149	0.926	0.0116	0.0923	168.951	-1.3089879037159	-1.00527006303852	3
315	latam	HEX6467	HEX6467-0003	Susana Baca	not found	Poema	5xqngglJndWaC5jxsQvtU7	6	                         2000-01-01	0.45	0.0502	0.292	9	-18.462	0	0.0381	0.93	0.000608	0.108	83.736	-1.80893100577758	-1.31321621233311	3
316	latam	KHX0830	KHX0830-0011	Expresión	not found	Palomitay	3jufL1BHQm24Aj12WLtaHs	0	                         1998-01-01	0.358	0.236	0.269	0	-14.872	1	0.0375	0.775	0.000107	0.438	116.644	-1.00677704754735	-1.40287142035559	3
317	latam	KHX0534	KHX0534-0002	Alturas	not found	La Flor de la Canela	34uN2ZtxmRa1FfduaMm4cA	3	                         1995-07-25	0.462	0.226	0.46	11	-16.059	0	0.0556	0.858	1.91E-05	0.105	140.04	-1.049950027	-0.65834338851676	3
318	latam	HEX7254	HEX7254-0004	Susana Baca	not found	El Fusil del Poeta	7MjZeGtNdeA3PmPMRu8GV9	1	                         2002-03-26	0.278	0.342	0.338	9	-13.6	0	0.0374	0.662	0.000887	0.169	187.223	-0.549143465349261	-1.13390579628816	3
319	latam	KHX1528	KHX1528-0024	Chabuca Granda	not found	Donde Estás Adelita	7E89Phb6IYMeCOp1joMOaD	1	                         2012-10-17	0.418	0.341	0.902	0	-8.89	1	0.0348	0.796	0.035	0.145	141.07	-0.553460763294526	1.06459582652388	4
320	latam	KHX1616	KHX1616-0012	Los Incas	not found	El Polo	1Nssm9oHsvwKxoRbz1gdkT	0	                         2002-01-01	0.43	0.206	0.806	7	-20.623	1	0.045	0.955	0.168	0.123	175.733	-1.1362959859053	0.690382784343109	4
321	latam	KHX2443	KHX2443-0004	Don Francisco Pezo Alva	not found	Rostro De Sangre (Bloody Face)	7zX9GYeecG23zb0aoCImXk	0	                         2013-09-15	0.369	0.317	0.898	1	-5.696	1	0.0459	0.598	0.000102	0.0477	94.21	-0.657075913980885	1.04900361643302	4
322	latam	KHX2443	KHX2443-0009	Don Francisco Pezo Alva	not found	Espejo De La Vida	3wb8yPZwJoF4grugTS0Lcf	0	                         2013-09-15	0.406	0.273	0.773	1	-7.002	1	0.0657	0.48	1.39E-05	0.0571	90.548	-0.847037023572544	0.561747051093469	4
323	latam	KHX1528	KHX1528-0017	Chabuca Granda	Oscar Avilés	Bello Durmiente	0Y74jJTXJ6KK8IzTDdYcin	28	                         2015-07-13	0.586	0.229	0.385	3	-14.95	0	0.0534	0.856	0	0.0988	138.178	-1.0369981331642	0.950697327720489	4
324	latam	HEX13148	HEX13148-0032	El Hijo De La Cumbia	not found	Para Bailar - Alika Y Nueva Alianza Remix	6j35G4WM4iU9yeJaKlL9C2	31	2011	0.819	0.883	0.973	10	-2.56	0	0.0628	0.106	0.00419	0.0538	93.986	1.13245386804597	0.939789706539302	1
325	latam	HEX11524	HEX11524-0007	Michi Sarmiento y su Combo Bravo	not found	Mirame San Miguel	58jCgMagDCusegO5f5Aqu9	2	                         2011-04-25	0.558	0.752	0.89	2	-8.2	0	0.0547	0.407	0	0.0926	127.261	0.4171191789969	0.531023252132809	1
326	latam	HEX11057	HEX11057-0019	Son Palenque	not found	Dame Un Trago	2PqBbCn5BY6A1GfbcqiN5d	6	2011	0.575	0.859	0.821	6	-6.323	1	0.172	0.603	0	0.945	126.874	1.00140018455606	0.191205356300905	1
327	latam	HEX11558	HEX11558-0027	Joe Arroyo	not found	La rebelion	00Ro1lnV3V6i87aY4t8Q43	69	                         2007-05-12	0.571	0.755	0.875	1	-7.907	1	0.0735	0.142	2.55E-05	0.136	107.951	0.433500889433138	0.457149796517178	1
328	latam	HEX1567	HEX1567-0006	Los Tupamaros	not found	En la Puerta del Horno	3aHaoQ9Y2fp1yVBE7o0hP8	1	                         2015-07-01	0.571	0.815	0.868	0	-6.415	1	0.0444	0.199	2.78E-06	0.0881	95.189	0.761135098157901	0.422675517229883	1
329	latam	HEX2822	HEX2822-0005	Guayacán Orquesta	not found	Aprendiendo a Amar	34IngdclNYkF35rG39fnWE	10	                         1992-11-01	0.639	0.763	0.711	5	-7.303	1	0.0447	0.399	0.0159	0.0611	174.118	0.47718545059644	-0.350533318213724	2
330	latam	HEX5676	HEX5676-0010	La Sonora Dinamita	not found	No Me Dejes Solo	43MN12EoRLgSCqCu6oDn40	0	                         2018-08-03	0.674	0.737	0.556	2	-6.111	1	0.0368	0.348	0.000912	0.126	96.32	0.335210626815709	-1.11389235957525	2
331	latam	HEX6382	HEX6382-0002	Shakira	not found	Si Te Vas - En Vivo	6TWrhSSWeUPL1PPfhNuZZ1	44	                         2000-02-29	0.578	0.948	0.701	4	-4.943	0	0.0588	0.291	2.45E-05	0.979	111.259	1.48739092749779	-0.399782288624145	2
332	latam	HEX7732	HEX7732-0008	Fruko Y Sus Tesos	not found	Descarga Fruko	1zuqHCQBv9gDtza9o4FnPC	3	                         2015-07-01	0.635	0.79	0.678	1	-8.652	1	0.0808	0.0637	4.17E-05	0.286	95.269	0.624620844522583	-0.513054920568113	2
333	latam	KHX2495	KHX2495-0008	Totó La Momposina	not found	La Candela Viva	52TEoUGgzdhyUkXWRNvmcw	0	                         2015-06-29	0.614	0.897	0.575	7	-9.788	0	0.131	0.556	0	0.697	130.599	1.20890185008174	-1.02031931579545	2
334	latam	KHX2012	KHX2012-0011	Lumbalú	not found	Mi vieja	43aGVV18tdmjEeCzDh2Lez	0	                         2005-03-01	0.721	0.411	0.618	0	-8.814	1	0.611	0.366	0.000937	0.0739	119.548	-1.44493524058884	-0.808548743030638	3
335	latam	KHX2604	KHX2604-0004	Niyireth Alarcon	not found	Ojeras	7kuwRl9DNRs7Ycu4Me81tT	0	                         2016-10-28	0.736	0.367	0.673	7	-7.054	0	0.0347	0.661	0	0.138	111.161	-1.68520032698699	-0.537679405773324	3
336	latam	JFX3478	JFX3478-0004	Marta Gómez	not found	Canción De Cuna	1J1xsDR89HUM77BiLgpAPr	15	                         2004-10-26	0.619	0.273	0.544	11	-17.949	0	0.071	0.606	9.35E-06	0.108	81.945	-2.19849392065579	-1.17299112406775	3
337	latam	HEX9967	HEX9967-0014	La-33	not found	Arrullo y Son	7p0eXdWNyOG1yTVFizpfzs	12	                         2007-08-01	0.52	0.43	0.462	0	-6.735	1	0.0389	0.467	3.41E-06	0.328	161.131	-1.34118440782599	-1.5768326814332	3
338	latam	HEX8195	HEX8195-0007	Yuri Buenaventura	Orishas	Donde Estaras	0ZTMbMaDxVOwWcSIIWFVzG	0	                         2004-01-01	0.947	0.565	0.621	2	-8.477	1	0.121	0.0928	8.46E-06	0.0667	99.985	-0.604007438195278	-0.793774051907512	3
339	latam	HEX0705	HEX0705-0019	Los Warahuaco	Hernán Rojas	El Pescador de Barú	2KeuITUac0VamR5r8bOWYv	3	                         2016-10-24	0.779	0.612	0.874	5	-8.521	0	0.0422	0.242	0	0.0454	98.258	-0.34736064136088	0.452224899476136	4
340	latam	HEX2429	HEX2429-0004	Alfredo Gutierrez	not found	El Guayabito	6NTwhWbtm9Jl4Sq4uSkUdw	0	                         1992-01-01	0.797	0.477	0.968	5	-10.997	0	0.044	0.512	3.22E-05	0.0883	142.347	-1.0845376109916	0.915165221334092	4
341	latam	HEX7037	HEX7037-0003	Carlos Vives	not found	La Tierra del Olvido	5zqb9vPcTA8rCwvIJQSxoO	58	1995	0.663	0.605	0.836	0	-8.534	1	0.0588	0.437	0	0.0894	100.854	-0.385584632378769	0.265078811916536	4
342	latam	KHX2301	KHX2301-0009	Cimarron	not found	Mi sombrero (My Hat)	2kyZ91ZBJOxaBLiDtdF6uj	4	                         2011-07-26	0.62	0.643	0.859	11	-8.207	1	0.041	0.455	1.07E-05	0.134	123.251	-0.178082966853086	0.378351443860505	4
343	latam	KHX2394	KHX2394-0029	Los Corraleros De Majagual	Eliseo Herrera	Cumbia Saramuya	3stiWNufj1DFhrayLkkIad	13	                         2015-07-01	0.747	0.647	0.917	4	-5.293	0	0.0609	0.34	0.00108	0.0977	109.936	-0.156240686271435	0.663995472240945	4
344	latam	HEX0544	HEX0544-0007	Camilo Azuquita	not found	Solo Importas Tu	11JfJ63RonbdtFQ8tEBpWu	9	1999	0.598	0.849	0.964	0	-8.001	1	0.0469	0.376	0.158	0.117	192.764	1.32088878422764	0.983593632206787	1
345	latam	HEX10541	HEX10541-0003	Bush Y Sus Magnificos	not found	Nana Nina	2OrPq0v21iGJeljlu67YlL	0	2011	0.482	0.912	0.919	5	-4.242	1	0.0471	0.208	0.00988	0.11	123.74	1.6305868611344	0.783736925753765	1
346	latam	HEX10541	HEX10541-0011	Los Caballeros de Colon	not found	Con Los Caballeros	4knuVftCcT8ZgPjor7LZWc	0	2011	0.636	0.884	0.928	0	-6.663	1	0.0823	0.349	0.093	0.181	115.349	1.49294327139806	0.823708267044369	1
347	latam	HEX10900	HEX10900-0010	Yin Carrizo	not found	20 De Enero En Ocu	2s6vrMQbwNlA54vaD1Pzby	9	                         2015-05-08	0.578	0.91	0.915	0	-5.679	1	0.174	0.558	9.22E-06	0.0815	101.463	1.62075517615323	0.765971885180163	1
348	latam	HEX11900	HEX11900-0004	Fania All Stars	Rubén Blades	Los Muchachos De Belén	7JaEJfVjH3zxDt2TbT2huT	8	                         2008-03-11	0.571	0.751	0.953	10	-8.685	1	0.0335	0.421	1E-06	0.036	101.967	0.839136220150458	0.934739770629381	1
349	latam	HEX7450	HEX7450-0004	Rubén Blades	not found	Bochinches	73ANLNXVPbbmG49KfNQSZs	13	2002	0.463	0.774	0.485	5	-5.84	0	0.0585	0.116	0.168	0.0705	84.822	0.952200597433878	-1.14376997648205	2
350	latam	HEX7450	HEX7450-0013	Rubén Blades	not found	La Ruta	5rL1drPOBVezRYd1DGtrIY	11	2002	0.601	0.749	0.431	7	-5.422	1	0.218	0.475	0.000488	0.574	177.967	0.829304535169293	-1.38359802422567	2
351	latam	HEX7450	HEX7450-0014	Rubén Blades	not found	A San Patricio	51kQ6VB2VWamhSIN3NuYQj	11	2002	0.8	0.737	0.521	2	-7.922	1	0.0393	0.735	1.51E-05	0.0848	110.02	0.77031442528229	-0.98388461131963	2
352	latam	HEX7730	HEX7730-0003	Gabino Pampini	not found	Ponte en Ritmo	3UZtFUg01cnertcNgs6sbM	5	                         2015-07-01	0.884	0.819	0.874	2	-6.042	1	0.0634	0.322	0.000197	0.181	97.092	1.17341350951013	0.583880219300743	2
353	latam	HEX7730	HEX7730-0009	Gabino Pampini	not found	La Fiesta No Es para Feos	1CFS6FGOPCampxaV4DlCcN	0	                         2015-07-01	0.812	0.812	0.911	0	-4.861	1	0.0416	0.415	6.72E-06	0.0732	109.462	1.13900261207605	0.74820684460656	2
354	latam	HEX0293	HEX0293-0009	Azuquita	not found	Tu mi Delirio	6lULGHtqjzXS3EHWClNytx	0	                         1994-01-01	0.624	0.241	0.458	10	-14.062	1	0.0335	0.618	0.00825	0.193	76.963	-1.6679434500471	-1.26368400035386	3
355	latam	HEX10900	HEX10900-0022	Los Invasores	not found	El Raton	2WFimSbDajGIXOtEK90Vko	18	                         2015-06-18	0.746	0.37	0.493	8	-7.07	1	0.0531	0.48	0	0.094	96.546	-1.03379976876184	-1.10823989533484	3
356	latam	HEX2643	HEX2643-0005	Rubén Blades	not found	Te Odio Y Te Quiero	1PTPEHk6NKEYthcuWaLcBy	2	                         1988-01-01	0.579	0.345	0.288	9	-15.973	1	0.043	0.41	0	0.242	84.816	-1.15669583102643	-2.01869822473194	3
357	latam	HEX2643	HEX2643-0008	Rubén Blades	not found	Duele	2GjHifn5Qe44dDF6B9HJ4r	6	                         1988-01-01	0.487	0.327	0.143	0	-13.09	1	0.0357	0.294	0.00148	0.0865	82.53	-1.24518099585693	-2.66268094552501	3
358	latam	HEX2643	HEX2643-0003	Rubén Blades	not found	Tú Me Acostumbraste	4Tt6EeVcTvh0tUYVOnEQEd	2	                         1988-01-01	0.59	0.309	0.297	2	-17.182	1	0.0313	0.52	0.00781	0.116	90.019	-1.33366616068743	-1.97872688344134	3
359	latam	KHX0927	KHX0927-0003	Los De Azuero	not found	La Junta	1Ty4GqWwMNuZBzy0FI8rsm	1	                         1999-01-01	0.734	0.118	0.894	9	-21.876	1	0.153	0.845	2.43E-05	0.0697	121.503	-2.27259207638887	0.672705422168752	4
360	latam	KHX0927	KHX0927-0011	Los De Azuero	not found	Que Solita Me Has Dejado	1TdcXz6wTGVP5YIihBpt7v	1	                         1999-01-01	0.554	0.323	0.904	7	-19.131	0	0.0556	0.733	0	0.202	101.248	-1.26484436581926	0.717118023602757	4
361	latam	KHX0927	KHX0927-0023	Los De Azuero	not found	Julia Pela La Yuca	59dydOBXDR2ZlbkUtQAINn	6	                         1999-01-01	0.598	0.455	0.92	3	-18.258	1	0.0494	0.442	0	0.243	100.093	-0.615953157062245	0.788178185897165	4
362	latam	HEX4424	HEX4424-0008	Azuquita	Papo Lucca	Paris de Noche	6ii2uW4hiwZvge4aIV2qyQ	2	                         1996-01-01	0.813	0.413	0.939	0	-14.657	1	0.0511	0.165	0.00156	0.065	134.334	-0.82241854166675	0.872562128621775	4
363	latam	HEX4424	HEX4424-0001	Azuquita	Papo Lucca	Mujer Celosa	4XXPUMw5HXzcjjvcc4kWjo	9	                         1996-01-01	0.784	0.407	0.922	0	-17.173	1	0.0681	0.662	0.000767	0.0667	87.444	-0.85191359661025	0.797060706183966	4
364	latam	HEX7428	HEX7428-0016	Los Locos	not found	El Venao	1ywE8VIAW3oN6SlNOWQx1m	0	                         2018-08-03	0.742	0.932	0.913	1	-9.984	0	0.0445	0.0118	0.00861	0.0379	131.987	1.73367622499049	0.885844952252812	1
365	latam	HEX14325	HEX14325-0003	Rumbatá Big Band	not found	Porro Medley	27FQODDsgQRCrhqs3cFZmF	0	                         2004-06-06	0.645	0.608	0.877	5	-8.557	1	0.0534	0.575	0.00639	0.127	93.489	0.329837958665638	0.73365713550723	1
366	latam	LAX2638	LAX2638-0010	Empezó La Fiesta	not found	Yoko	3uYH4TmzBiDA4PPyVxdNcJ	1	                         2014-06-23	0.679	0.587	0.932	1	-8.615	1	0.043	0.716	0.000513	0.0549	94.349	0.238848441403843	0.966166299979647	1
367	latam	HEX14517	HEX14517-0013	Oscar D'León	not found	Mi Raza Negra	0AtkLMheB17C3CYc1FbzmI	4	                         2006-08-22	0.775	0.887	0.856	7	-3.07	1	0.0572	0.124	0.000105	0.0693	95.026	1.53869868800093	0.644880909072308	1
368	latam	LAX2638	LAX2638-0004	Fruko Y Sus Tesos	Luis Moyano	Fruko's Boogaloo	4JApaWpUcDWCr8aVfiaaze	16	                         2015-07-01	0.72	0.832	0.836	10	-6.545	0	0.0453	0.126	0.0735	0.291	109.881	1.30039280945813	0.560332121991429	1
369	latam	HEX14325	HEX14325-0004	Rumbatá Big Band	not found	Chivirica	1TeDUg11SAPx0WpETH5cjB	0	                         2004-06-06	0.624	0.83	0.619	7	-7.34	1	0.211	0.789	0	0.226	81.102	1.29172714114748	-0.357022217836104	2
370	latam	HEX14517	HEX14517-0016	La tropa	not found	Lluvia Con Nieve	3AqYTORI0rYSqnqBw6gCb5	3	2006	0.718	0.808	0.545	2	-6.168	1	0.162	0.205	0.807	0.093	196.023	1.19640478973036	-0.669852730035355	2
371	latam	LAX2638	LAX2638-0015	Wayne Gorbea	not found	Dejame Un Lado	7y5rT2UOAKT42FU1HxVmOi	7	                         2007-10-08	0.615	0.684	0.593	0	-7.263	0	0.0377	0.73	0.0001	0.287	104.252	0.659133354470235	-0.466935641041246	2
372	latam	JK190257	JK190257-0001	Marco Barrientos	not found	Nada Es Imposible	6RTf7gp7JzsZcplNzx3KTa	14	                         2014-01-01	0.698	0.858	0.485	10	-6.46	1	0.0411	0.164	0	0.0916	140.943	1.41304649749655	-0.923499091277991	2
373	latam	KHX2782	KHX2782-0007	Chango Farias Gomez	not found	Rumbas	6Y5b99tznlVmW8P2gsJ12r	4	                         2003-07-22	0.569	0.782	0.634	9	-10.702	0	0.0734	0.182	0.00533	0.648	115.05	1.08375110169195	-0.293610627525445	2
374	latam	KHX1585	KHX1585-0017	Suni Paz	not found	La pájara pinta (The Spotted Bird)	4iEBAbgNDDeAX4hrU2HdhS	0	                         2002-08-13	0.743	0.295	0.488	3	-11.771	1	0.127	0.895	0	0.114	109.076	-1.02633913195066	-0.910816773215859	3
375	latam	HEX9803	HEX9803-0014	Soledad Bravo	not found	Si el poeta eres tú	08oSf3enmWZfZVQMSSUw1I	13	1997	0.525	0.131	0.301	7	-14.185	1	0.0381	0.972	2.82E-05	0.108	132.358	-1.73692393342373	-1.70134793242207	3
376	latam	HEX15069	HEX15069-0004	Mercedes Sosa	not found	Tú Que Puedes, Vuélvete	285yiYuIEXJcyOu8y6cdOi	18	                         2010-01-01	0.589	0.0673	0.191	9	-12.618	0	0.0541	0.946	0.000689	0.133	137.65	-2.01292546911785	-2.16636626136691	3
377	latam	HEX9803	HEX9803-0004	Atahualpa Yupanqui	not found	Nada Mas	55lPuFM7ChWhaHlFRVdZWn	21	                         2004-09-28	0.57	0.0965	0.647	7	-15.197	0	0.0709	0.953	0.211	0.108	134.833	-1.8864067117824	-0.238653915922874	3
